Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-04-18,Sydney,19.7,28.6,0.4,2,5,19,26,71,51,1017.8,1013.9,23.7,26.1,No,Yes
2015-04-19,Sydney,18,22.5,2.4,6.6,6.6,22,35,50,69,1018.5,1019.6,19.4,20,Yes,Yes
2015-04-20,Sydney,13.6,17.2,13.2,3.2,0,24,46,96,94,1023.6,1020.7,15,17.1,Yes,Yes
2015-04-21,Sydney,14.5,17.7,119.4,5.19338067411362,0,54,46,87,96,1019.6,1016.8,14.9,14.6,Yes,Yes
2015-04-22,Sydney,14.1,17.9,105.8,5.19338067411362,0.6,20,22,98,94,1013.4,1010.5,16.1,17.2,Yes,Yes
2015-04-23,Sydney,14.3,23.8,29,5.19338067411362,8.6,13,7,98,56,1012.3,1009.6,16.4,23.1,Yes,No
2015-04-24,Sydney,15,25.1,0,2.2,8.5,11,13,89,59,1008,1004.4,17.3,23.9,No,No
2015-04-25,Sydney,14.4,25.9,0.2,4.4,8.1,17,19,78,49,1008.8,1004.7,17.2,22.5,No,Yes
2015-04-26,Sydney,12.7,17.1,13,4,1.3,19,19,81,81,1008,1010.4,13.8,16.2,Yes,Yes
2015-04-27,Sydney,12.5,20.9,4,0.4,10.5,19,17,59,41,1018.9,1019,15.3,20.7,Yes,No
2015-04-28,Sydney,10.3,20.9,0.2,5.6,10.4,20,22,63,50,1026.1,1024.5,14,20.1,No,No
2015-04-29,Sydney,10.6,18.9,0,4,0.9,20,17,81,77,1030.6,1028.9,14,17.5,No,Yes
2015-04-30,Sydney,14,20.9,10.2,3.8,3,17,17,92,65,1031.3,1028.4,16,20.4,Yes,Yes
2015-05-01,Sydney,14.1,21.7,28.4,2.2,1,17,15,98,83,1028.2,1024.5,16.7,19.8,Yes,Yes
2015-05-02,Sydney,16.6,23,8.6,2.6,2.3,20,17,79,95,1020.6,1016.5,21.7,19,Yes,Yes
2015-05-03,Sydney,18.9,20.9,31.6,1.2,0.4,15,22,98,86,1014.8,1012.8,19,20.8,Yes,No
2015-05-04,Sydney,17.3,21.8,0.4,1.8,0.3,17,7,83,66,1016,1013.2,18.3,21.6,No,No
2015-05-05,Sydney,14.7,27.5,0,1.6,9.8,20,26,84,33,1008.3,1003.9,19,27,No,No
2015-05-06,Sydney,13.4,21,0.2,6.4,10,28,26,41,29,1014,1012.5,15.3,20.4,No,No
2015-05-07,Sydney,11.5,20.3,0,6.6,10.3,19,30,51,31,1018.2,1015.4,15.1,19.8,No,No
2015-05-08,Sydney,11.1,21,0,5.2,10.3,22,11,51,31,1019.4,1016.1,13.8,20.5,No,No
2015-05-09,Sydney,11.4,21,0,2.8,10.3,19,19,52,36,1017.1,1013.9,14.5,20.7,No,No
2015-05-10,Sydney,11.3,21.2,0,4.8,7.8,20,26,49,33,1011.3,1006,15.4,20.8,No,No
2015-05-11,Sydney,15.4,21.9,0,5,10.2,17,39,48,35,1010.2,1009.6,16.8,21.1,No,No
2015-05-12,Sydney,12.2,22.5,0,6.6,10.3,11,30,56,34,1014.3,1010.2,16.2,21.9,No,No
2015-05-13,Sydney,13.2,17.3,0,4.6,7.7,33,13,42,32,1015.3,1016.3,13.9,16.4,No,Yes
2015-05-14,Sydney,7.9,19.3,2.2,4,10.1,28,20,49,34,1024.7,1024.2,11.3,18.4,Yes,No
2015-05-15,Sydney,10.2,20,0.2,4.4,7.8,22,24,59,61,1031.4,1031.1,14.2,17.8,No,No
2015-05-16,Sydney,13,20.8,0.8,2.8,9.3,19,20,87,50,1035.4,1033.7,15.1,19.6,No,No
2015-05-17,Sydney,11.1,20.5,0.6,3,3,17,17,89,66,1035.5,1032.2,13,18.4,No,No
2015-05-18,Sydney,11.5,19.3,0,2,0.5,15,2,91,84,1031.8,1027.3,13.8,18.2,No,No
2015-05-19,Sydney,13.8,21.5,0.2,0.4,1.8,2,7,84,66,1020.6,1015.5,16.9,20.9,No,No
2015-05-20,Sydney,16.2,25.4,0.4,1.4,5.8,17,19,79,58,1015.9,1013.4,17.4,21.6,No,No
2015-05-21,Sydney,14.5,21.8,0.2,4,5.8,20,19,67,58,1018.6,1016.9,16.5,19.2,No,Yes
2015-05-22,Sydney,13,17.7,11.2,3.4,1.4,31,30,94,56,1016.9,1020.4,15.2,16.9,Yes,Yes
2015-05-23,Sydney,10.2,19,24.4,5.6,8.6,26,22,69,50,1029.1,1028.1,11.8,17.9,Yes,No
2015-05-24,Sydney,8.3,20.3,0.2,2.8,8.1,19,6,87,44,1032.3,1030.7,10.1,18.9,No,No
2015-05-25,Sydney,9.4,19.5,0,2.6,6,11,7,84,52,1032.2,1028.5,11.4,18.2,No,No
2015-05-26,Sydney,8.5,19,0,2,5.9,24,9,77,55,1030,1026.6,10.4,17.9,No,No
2015-05-27,Sydney,10.4,21.6,0,3.2,8.3,15,9,69,40,1025.4,1021.6,13.1,20.5,No,No
2015-05-28,Sydney,11.7,21,0,1.4,7.6,11,4,82,60,1023.6,1020.2,13.6,20.3,No,No
2015-05-29,Sydney,13.6,19.2,0,2,0.6,9,7,79,65,1020.6,1020.1,17.3,18.7,No,No
2015-05-30,Sydney,11.1,18.3,0.2,2.4,1.1,11,9,84,52,1022,1017.8,13.1,17,No,No
2015-05-31,Sydney,11.5,15,0,3.4,0,11,13,78,59,1016.5,1012.3,12.1,14.5,No,No
2015-06-01,Sydney,10.1,15.9,0,0.4,8.6,28,26,47,25,1014.7,1016.7,13.4,14.8,No,No
2015-06-02,Sydney,6.1,16.6,0.2,4.6,9.1,31,20,47,41,1023.8,1022.4,9.5,15.6,No,No
2015-06-03,Sydney,6.1,18.4,0,3.2,8.8,22,11,64,56,1023.2,1020.7,8.8,15.6,No,No
2015-06-04,Sydney,7.4,19,0,1.2,9,17,9,82,53,1022,1017.8,8.9,17.5,No,No
2015-06-05,Sydney,8.9,17.7,0,4,6.9,19,7,69,42,1019.3,1019.3,10.2,16.8,No,No
2015-06-06,Sydney,10.1,21,1,1.8,6.1,20,4,66,45,1028.3,1027,11.9,20.6,No,No
2015-06-07,Sydney,9.3,22.6,0,2.2,9.5,17,15,89,43,1029,1024.1,10.8,21.3,No,No
2015-06-08,Sydney,10.8,22.9,0,2.8,8.1,15,19,67,36,1024.5,1019.5,14.8,22.5,No,No
2015-06-09,Sydney,13.6,22.6,0,4,6.5,13,19,57,29,1020.7,1019.5,17.1,21.9,No,Yes
2015-06-10,Sydney,12.8,14.6,2,3,0,11,9,94,92,1031.1,1031.2,12.9,14.2,Yes,Yes
2015-06-11,Sydney,11.7,16.1,6.6,0.6,0.2,9,4,83,69,1036.8,1034.4,13.3,15.9,Yes,No
2015-06-12,Sydney,12.6,19.4,0.4,1.4,0.7,13,4,88,57,1034.6,1031.5,13.5,19.2,No,No
2015-06-13,Sydney,13.1,19.7,0,2.4,4.5,17,11,85,46,1031.3,1027.1,13.8,19,No,No
2015-06-14,Sydney,9.5,19.9,0,2,8.3,19,6,88,52,1028.5,1025.7,11.2,18.6,No,No
2015-06-15,Sydney,10.9,16.9,0.2,4,0.6,13,9,85,79,1027.8,1025.2,12.9,16.4,No,Yes
2015-06-16,Sydney,12.9,17.9,2.6,5.148054479938917,0.3,9,7,85,94,1022.8,1018.3,16.5,15.8,Yes,Yes
2015-06-17,Sydney,14.7,17.6,10.8,0.6,0,9,7,95,92,1012.5,1009.1,16,16.4,Yes,Yes
2015-06-18,Sydney,11.4,17.4,2.2,1,0.8,17,13,80,84,1014.4,1013.6,13.5,15.8,Yes,Yes
2015-06-19,Sydney,9.6,14.5,67,5.144509388638519,2.5,24,20,98,88,1017.2,1017.5,9.9,12.5,Yes,Yes
2015-06-20,Sydney,8.3,16.6,7.2,2.2,8.6,15.05992980447828,13,76,59,1024.1,1023.4,9.8,14.1,Yes,Yes
2015-06-21,Sydney,8.5,14.1,1.2,2.2,0,20,11,90,88,1028.7,1027.6,9.1,13.7,Yes,Yes
2015-06-22,Sydney,8,19.2,3,0.6,7.7,13,7,94,45,1029.6,1026.1,9.3,17.5,Yes,No
2015-06-23,Sydney,8,20.3,0,2,8.1,13,9,85,47,1026.5,1023.3,10.2,18.7,No,No
2015-06-24,Sydney,10.2,21.3,0,3,6.5,11,6,82,41,1023.2,1019.9,13.2,20,No,No
2015-06-25,Sydney,12.7,19.4,0,2.4,4.2,19,20,77,74,1023.3,1023.5,15.2,17.6,No,Yes
2015-06-26,Sydney,10.1,19.2,6.2,2,7.2,19,2,85,40,1032.9,1031.1,11.7,18.7,Yes,No
2015-06-27,Sydney,8.3,19.4,0,1.8,9.7,15,11,87,44,1032.6,1029.2,9.7,19,No,No
2015-06-28,Sydney,7.4,19.6,0,2.6,9.5,20,9,73,53,1032.9,1030.9,9.3,18.5,No,No
2015-06-29,Sydney,9.3,19.5,0,1,5.1,19,9,84,54,1033.4,1030,11,17.8,No,No
2015-06-30,Sydney,9,19.1,0,1.2,4.3,22,7,94,56,1029.4,1025,10.7,17.9,No,No
2015-07-01,Sydney,10.7,17.5,1,0.6,8.7,19,9,85,37,1026.2,1022.6,12,17.4,No,No
2015-07-02,Sydney,7,16.4,0,3,8.1,22,33,70,40,1020,1016.8,8.4,16.1,No,No
2015-07-03,Sydney,6.2,16.2,0,4,9.3,26,15,55,46,1026.5,1024.6,8.1,15.9,No,No
2015-07-04,Sydney,5.8,16.1,0,0.2,6.8,13,11,82,31,1022.7,1020.3,7.6,15.5,No,No
2015-07-05,Sydney,6,18.6,0,1.6,9.3,20,4,66,35,1022.2,1018,7.7,16.6,No,No
2015-07-06,Sydney,6,17.3,0,3.2,9.5,17,22,58,34,1016.3,1013.3,8.6,17.1,No,No
2015-07-07,Sydney,7.8,14.7,0,3.2,2.7,24,11,58,85,1019.8,1021.7,11.2,11.8,No,Yes
2015-07-08,Sydney,7.9,16.5,5.6,0.6,6.3,22,17,86,64,1028.7,1027.6,8.4,13.7,Yes,No
2015-07-09,Sydney,6.6,17.6,0,2,9.6,19,7,92,46,1030.8,1026.9,8.3,16.4,No,No
2015-07-10,Sydney,7.3,16.9,0,1.2,3.2,13,13,92,61,1022.6,1019,9.4,16,No,No
2015-07-11,Sydney,6.6,19.9,0.8,1.4,9.3,20,17,100,48,1015.4,1009.4,7.2,19.2,No,Yes
2015-07-12,Sydney,7.1,15.1,2.2,2.8,4,22,33,60,42,1003.6,1001.5,9.8,13.1,Yes,Yes
2015-07-13,Sydney,8.1,16.9,4.8,4.8,5.5,15,39,96,41,1000.9,1002.9,8.6,16.5,Yes,No
2015-07-14,Sydney,8.6,17.6,0.6,2,8.3,13,17,62,31,1011.5,1010.4,11.5,17.6,No,No
2015-07-15,Sydney,6.2,16.8,0.2,3.4,9.6,9,13,62,42,1018.1,1016.1,8.7,14.9,No,No
2015-07-16,Sydney,8.3,13.4,0.2,3.4,2.6,13,13,91,68,1016.8,1013.7,10.3,12.9,No,Yes
2015-07-17,Sydney,6.2,14.3,17.2,0,1.7,26,26,95,51,1010.1,1012.9,6.7,13.5,Yes,Yes
2015-07-18,Sydney,6.6,14.6,9,3,4.3,19,28,58,78,1025.6,1027.2,10.4,11.8,Yes,No
2015-07-19,Sydney,7.8,16.7,0.6,2,9,17,17,84,55,1032.6,1031.1,10.3,15.8,No,No
2015-07-20,Sydney,7.8,17.9,0,1.6,4.2,20,15,84,64,1034.6,1032.1,10,15.9,No,Yes
2015-07-21,Sydney,8.2,19.3,3,0.8,9.9,17,15,93,54,1033.1,1029.3,9.9,18.3,Yes,No
2015-07-22,Sydney,9.9,16.9,0,4,0.9,2,17,71,57,1027.4,1025,13.4,16.5,No,Yes
2015-07-23,Sydney,11.2,19.1,1.8,0.8,2.2,24,9,96,70,1026.1,1023.4,12,16.4,Yes,No
2015-07-24,Sydney,11.6,20,0,2,3.7,13,9,95,58,1020,1014.5,12.9,18.6,No,No
2015-07-25,Sydney,10.8,20.8,0,2.6,10.1,11,15,50,29,1017.5,1015.8,14.3,20.5,No,No
2015-07-26,Sydney,11,20.2,0,4.6,9.3,9,35,53,31,1017,1012.4,13.8,19.5,No,No
2015-07-27,Sydney,7.3,15.7,0,5,10.1,20,26,41,28,1025,1024.5,10.2,15.2,No,No
2015-07-28,Sydney,6.4,17.3,0,5.100090706147241,9.6,24,19,56,40,1032.9,1030.8,9.6,16.6,No,No
2015-07-29,Sydney,8.1,18.4,0,5.100090706147241,8.5,20,11,70,50,1035,1030.2,9.3,16.4,No,No
2015-07-30,Sydney,8.2,20.5,0,1,7.6,11,19.389058966240164,80,30,1026.3,1020.1,10.7,19.2,No,No
2015-07-31,Sydney,10.7,21,0,4.8,9.5,6,9,49,31,1021.4,1019.5,14.7,20.4,No,No
2015-08-01,Sydney,9.4,22.3,0,3.4,9.2,15,28,54,28,1018.6,1015.6,14.3,20.7,No,No
2015-08-02,Sydney,14.3,24.7,0,5.4,7.8,9,20,51,30,1015.1,1010.4,16.9,23.8,No,No
2015-08-03,Sydney,8.4,19.4,0,5.4,10.1,20,17,48,29,1015.2,1013.7,11.7,19,No,No
2015-08-04,Sydney,8.3,15.1,0,3.8,4.6,19,2,57,42,1023,1018.9,8.9,14.4,No,No
2015-08-05,Sydney,5,14.2,0,0.6,4.8,20,19,46,46,1014.5,1010.3,9.4,13,No,No
2015-08-06,Sydney,6.8,16.4,0,3.8,8.5,22,11,53,39,1016.5,1016.7,9.5,14.3,No,No
2015-08-07,Sydney,6.7,18.5,0,2.8,10.1,26,17,60,40,1024,1021,10,16.1,No,No
2015-08-08,Sydney,7.9,17.5,0,2.6,8.9,19,24,63,44,1024.7,1022.5,11,16.3,No,No
2015-08-09,Sydney,6.2,17.6,0,1.8,9.5,20,13,68,56,1024.8,1019.6,9.1,16.3,No,No
2015-08-10,Sydney,8.6,20.6,0,2.6,10.2,13,20,66,41,1017.7,1012.9,11.8,18.8,No,No
2015-08-11,Sydney,9.8,21,0,5,10.5,17,9,52,27,1014.6,1011.1,13.3,20.4,No,No
2015-08-12,Sydney,8.4,17.5,0,3.8,8.7,19,28,54,37,1007.9,1004,11.1,16.2,No,No
2015-08-13,Sydney,9.4,19.8,0,4.8,10.5,28,17,50,23,1014.9,1014.7,12.3,19.3,No,No
2015-08-14,Sydney,7.9,20.4,0,4,10.5,15,19,55,38,1025.1,1023.4,11.8,18,No,No
2015-08-15,Sydney,8.2,18.1,0,3,7.3,20,19,63,61,1030.5,1028.8,12.4,17,No,No
2015-08-16,Sydney,10.5,19.8,0,3,9.2,13,15,70,63,1027.4,1021.4,14,17.4,No,Yes
2015-08-17,Sydney,9.3,20.5,5.6,2.8,10.4,13,13,53,29,1017.1,1013.3,13.4,20.4,Yes,No
2015-08-18,Sydney,10.9,16.2,0,4.4,10.4,20,19,40,46,1020.8,1021,12.6,14.7,No,No
2015-08-19,Sydney,9,17,0,3.6,6.6,17,13,58,54,1027.2,1025,12.5,16.4,No,No
2015-08-20,Sydney,8.2,18.9,0,2.6,9.8,11,20,71,59,1028.3,1025,12.1,18.7,No,No
2015-08-21,Sydney,9.4,21,0,3.8,9.4,13,15,73,63,1025.8,1021.2,13,19.8,No,No
2015-08-22,Sydney,12.9,28.3,0,4.2,9.4,19,11,45,32,1021,1016.2,19.8,26.9,No,Yes
2015-08-23,Sydney,15.4,18.5,2.4,6.4,0.2,7,7,85,73,1021.8,1018.4,15.6,17.9,Yes,Yes
2015-08-24,Sydney,15.1,17.4,4.2,1.8,0.6,17,9,90,95,1018.4,1015,16.3,16.4,Yes,Yes
2015-08-25,Sydney,12.5,19.9,54.4,5,4.4,22,20,66,53,1013.4,1012.8,16.1,18.7,Yes,Yes
2015-08-26,Sydney,12.3,20.2,5.2,2.8,6.3,13,13,80,59,1018.1,1017.8,16.3,18.9,Yes,No
2015-08-27,Sydney,11.6,20.5,0,3,4.3,9,17,87,44,1019.7,1015.1,15.1,20.1,No,No
2015-08-28,Sydney,10.6,20.8,0,2.8,9.2,22,20,48,43,1019.8,1018.9,14.6,18.5,No,No
2015-08-29,Sydney,9,20.3,0,4.2,10.8,13,15,60,31,1022.7,1017.9,13,20.1,No,No
2015-08-30,Sydney,8.3,18.7,0,3.6,10.8,20,22,52,44,1020.3,1017.5,12.1,18.1,No,No
2015-08-31,Sydney,9.6,19.7,0,4.8,10.9,15,22,48,39,1017.3,1013.8,13.9,18.4,No,No
2015-09-01,Sydney,9,19.7,0,3.2,10.8,17,13,50,39,1015.8,1013.3,12.7,17,No,No
2015-09-02,Sydney,8,18.8,0,4,10.4,11,19,61,46,1018,1012,11.9,18.6,No,Yes
2015-09-03,Sydney,11.2,20.8,2.8,5.6,8,20,24,69,28,1006,1005.6,14.4,20.6,Yes,Yes
2015-09-04,Sydney,12.5,19.5,20.4,4,5.7,19,20,92,54,1021.5,1020.5,13.7,18.3,Yes,No
2015-09-05,Sydney,11.5,21.7,0,2.8,9.3,17,24,68,53,1022.3,1019.6,15.2,18.7,No,No
2015-09-06,Sydney,12.7,17.5,0.4,5.4,1,11,6,84,68,1024.9,1021.9,14.6,16,No,No
2015-09-07,Sydney,11.1,24.9,0.2,0.6,9.3,9,15,62,32,1018.3,1013.3,17.4,22.7,No,No
2015-09-08,Sydney,10,20,0,6.8,11,30,24,42,32,1018.8,1015.7,13.3,19.7,No,No
2015-09-09,Sydney,9.8,20.2,0,5,10.9,20,17,48,39,1023.1,1022,15.4,18.9,No,No
2015-09-10,Sydney,11.3,19.6,0,4.8,6.5,13,15,59,41,1030.9,1029.8,15.5,18.9,No,No
2015-09-11,Sydney,14,21.3,0,4,9.1,11,24,56,44,1032.1,1027.6,17.6,20.5,No,No
2015-09-12,Sydney,10.9,25.4,0,7.4,10.4,11,19,61,51,1028.5,1024.7,17.2,21.3,No,No
2015-09-13,Sydney,12.4,22.3,0,3.8,10.6,11,20,61,60,1028.5,1025,18.3,21.4,No,No
2015-09-14,Sydney,15.3,23.6,0,5,10.7,17,24,58,59,1025.9,1020.5,20.7,21.4,No,No
2015-09-15,Sydney,15.8,29.8,0,6.4,11,9,35,33,25,1015.4,1009,23.5,29.2,No,No
2015-09-16,Sydney,12.4,21.1,0,10.2,10.2,19,26,42,60,1017.7,1015,17.2,19.3,No,No
2015-09-17,Sydney,12.2,19.9,0,4.2,8.2,9,28,53,57,1018.4,1018.3,18,17.7,No,Yes
2015-09-18,Sydney,13.6,20,2.2,6.4,7.7,20,26,65,44,1026.2,1025.5,15.8,18.9,Yes,Yes
2015-09-19,Sydney,12.5,19.5,10.8,5.4,7.3,17,24,88,54,1026.5,1023.9,14.7,18.1,Yes,No
2015-09-20,Sydney,12.5,18.6,0.4,4,3.4,11,13,62,72,1024.5,1021.7,16.6,17.4,No,No
2015-09-21,Sydney,12.4,22.5,0.2,1.6,10.4,15,15,74,60,1019.9,1015.2,16.3,21.3,No,No
2015-09-22,Sydney,14.6,19.5,0.2,6.2,9.2,24,37,36,47,1016.8,1017.5,18.7,17.8,No,No
2015-09-23,Sydney,10,16.2,0.2,8.8,6.5,31,35,55,74,1025.5,1025.4,13.3,11.7,No,Yes
2015-09-24,Sydney,8.3,16.3,3.2,4,6.1,22,28,63,62,1025.6,1024.6,13,13.6,Yes,Yes
2015-09-25,Sydney,10.1,16.4,31.8,2.8,4.3,13,26,91,63,1029.3,1027.8,13.4,15.9,Yes,Yes
2015-09-26,Sydney,11.1,20.1,3.4,4.4,7.7,22,24,86,48,1028.5,1025.4,14.4,18.4,Yes,Yes
2015-09-27,Sydney,12.3,19.2,3.6,3.8,6.2,20,20,70,51,1023.7,1021.1,15.3,18.3,Yes,No
2015-09-28,Sydney,10.9,20.8,0.2,4.2,11,15,17,56,49,1021.1,1017.8,17.3,19.1,No,No
2015-09-29,Sydney,11.9,23.4,0,5.8,3.4,15,17,58,55,1019.5,1015.8,19.1,21.7,No,No
2015-09-30,Sydney,16.7,21.4,0,5.6,6.4,17,20,57,62,1022.1,1021.4,21,18.7,No,No
2015-10-01,Sydney,16.8,22.9,0,5.6,9.6,6,24,68,65,1026.4,1022.8,19.9,21.7,No,No
2015-10-02,Sydney,16.5,23,0,4.8,10.5,4,24,57,57,1033.4,1031.8,21.3,21.1,No,No
2015-10-03,Sydney,14.2,27.5,0,7.2,11.1,13,11,62,47,1030.6,1024.7,21.5,27.3,No,No
2015-10-04,Sydney,19.8,33.8,0,8,8.2,4,28,28,13,1023.4,1021.8,26.4,32.6,No,No
2015-10-05,Sydney,16.1,37,0,11,11.4,11,11,42,16,1024,1021.1,21.1,35.6,No,No
2015-10-06,Sydney,20.3,32.3,0,8.6,11.4,15,17,37,26,1023.2,1019.7,23.8,30.6,No,No
2015-10-07,Sydney,19.7,21.5,0,13.2,1.3,39,26,61,56,1029.6,1033.6,20.3,19,No,No
2015-10-08,Sydney,17,21.1,0,6.6,2.2,13,20,53,57,1038.8,1036,18.5,19.9,No,No
2015-10-09,Sydney,16.8,22.7,0,5.4,8.7,15,24,51,51,1034.4,1029.7,20.1,22,No,No
2015-10-10,Sydney,15.7,24.3,0,6.8,9.5,2,17,62,60,1028.9,1025.8,21.2,22.3,No,No
2015-10-11,Sydney,15,24.3,0,5.6,6.4,9,11,77,65,1022.7,1018.6,18.7,21.4,No,Yes
2015-10-12,Sydney,16.5,29.5,3.6,5,9.6,11,19,50,55,1016.7,1012.4,22.7,23.4,Yes,Yes
2015-10-13,Sydney,17.5,20.4,1.6,7.8,0.8,20,20,82,77,1022.3,1022.3,18.3,19.8,Yes,Yes
2015-10-14,Sydney,16.9,23.3,3.4,1.4,8.3,6,20,75,60,1026.8,1025.2,20.1,22.7,Yes,No
2015-10-15,Sydney,16.3,24,0,7,12,13,30,65,63,1026.2,1022,21.6,23.1,No,No
2015-10-16,Sydney,17.3,27.5,0,6.8,11.9,6,20,60,52,1021.7,1018.7,23.3,27.3,No,No
2015-10-17,Sydney,19.1,26,0,9.8,9.7,17,15,66,64,1023.1,1021.4,21.5,23,No,Yes
2015-10-18,Sydney,18.8,23.2,1.4,7.2,3.8,17,15,69,56,1029.2,1027.9,19.5,22.1,Yes,No
2015-10-19,Sydney,19.4,24.6,0.2,4.2,8.2,11,24,81,54,1026.6,1022.4,21.8,24.4,No,No
2015-10-20,Sydney,18.7,26.8,0.4,6.8,7.7,6,15,60,55,1020.6,1016.3,23.7,26,No,No
2015-10-21,Sydney,19.7,27.9,1,7.6,3.4,2,9,58,43,1013.8,1011.5,24.5,26.3,No,Yes
2015-10-22,Sydney,18.6,20.5,8.4,5,0.7,11,31,89,74,1011.4,1010.3,19.6,20.1,Yes,Yes
2015-10-23,Sydney,14.5,21.4,14.8,2.8,3.4,19,17,70,55,1022.1,1021.6,16.6,19.4,Yes,No
2015-10-24,Sydney,12.9,22.3,0.2,4.6,12,13,26,62,54,1024.4,1020.9,17.8,20.7,No,No
2015-10-25,Sydney,15.2,24.9,0,7.4,10.2,7,19,62,59,1022.1,1017.8,21.1,22.3,No,No
2015-10-26,Sydney,17.5,29.4,0,7,5.2,9,13,54,53,1014.4,1015.1,24.6,22.2,No,Yes
2015-10-27,Sydney,15.5,19.6,7.6,7.8,2,19,30,65,47,1025.8,1025.8,16.5,19.3,Yes,No
2015-10-28,Sydney,13.4,21.2,0.4,3.8,8.2,9,20,70,45,1025.3,1022.5,16.4,20.6,No,No
2015-10-29,Sydney,15.7,23,0,5.4,11.4,7,22,55,40,1023.6,1022.1,18.2,21.9,No,No
2015-10-30,Sydney,14.1,23.1,0,8,9.3,7,24,59,48,1023.8,1020.8,19,21.8,No,No
2015-10-31,Sydney,17.1,24.2,0,8,5.7,19,28,59,61,1021.8,1018.6,22.2,22.5,No,No
2015-11-01,Sydney,17.5,26.8,0,7.8,9,15,17,67,59,1015.2,1010.6,21.9,25.4,No,Yes
2015-11-02,Sydney,18.2,30.7,26,6.6,9.1,13,15,75,53,1011.2,1009,21.6,26.4,Yes,Yes
2015-11-03,Sydney,18.6,20,1.4,6.8,0,19,17,91,89,1017,1016.5,19,19.2,Yes,Yes
2015-11-04,Sydney,17.1,19.6,3.8,1.4,0,24,31,91,83,1017.6,1016.3,19.5,19.4,Yes,Yes
2015-11-05,Sydney,16,23.4,13,0,0.7,30,26,94,80,1014.8,1010.5,18.2,20.5,Yes,Yes
2015-11-06,Sydney,18.2,28.3,11.6,3.2,5.2,9,13,77,87,1007.7,1006.3,23.3,20.5,Yes,Yes
2015-11-07,Sydney,18.4,24.6,10,5.6,5.3,9,28,69,69,1012.3,1012.3,22.5,21.8,Yes,No
2015-11-08,Sydney,16.2,21.7,0.4,7.2,4.6,17,26,67,65,1020.7,1020,18,20.4,No,No
2015-11-09,Sydney,13.7,23.3,0,6.4,12.3,11,17,59,48,1021.3,1017.5,19.5,21.8,No,No
2015-11-10,Sydney,15.2,25.6,0,6,11.3,2,19,61,45,1016,1013.5,20.6,24.8,No,No
2015-11-11,Sydney,18.9,23.9,0,8.6,0,13,11,82,66,1020.3,1020.3,20,22.1,No,Yes
2015-11-12,Sydney,18.3,25.5,2.4,5.097739985044717,4.2,17,17,53,69,1020.4,1018,23.5,22.2,Yes,No
2015-11-13,Sydney,18,28.8,0.4,8.4,7.4,7,6,63,60,1013.1,1009.8,22.7,23.3,No,Yes
2015-11-14,Sydney,17.7,20.1,18.2,9,0,15,19,81,70,1014.4,1013.4,18.7,18.9,Yes,Yes
2015-11-15,Sydney,14.9,20.9,29.6,2.2,0.8,24,19,64,70,1017.7,1017.4,18.2,18.5,Yes,Yes
2015-11-16,Sydney,14.3,22.6,5,4.4,13,17,20,56,43,1020,1018,19.1,21.7,Yes,No
2015-11-17,Sydney,14.4,25.1,0,8,12.6,6,22,55,46,1019.1,1016,20.2,23.7,No,No
2015-11-18,Sydney,17.4,36.5,0,11,13,11,22,45,17,1013.6,1009.7,25.1,35.6,No,No
2015-11-19,Sydney,18.8,31.2,0,10.4,12.5,9,17,62,54,1015,1011.7,23.1,28.6,No,No
2015-11-20,Sydney,21.4,40.9,0,8.8,12.4,2,28,63,13,1012.5,1006.3,25.2,40.7,No,No
2015-11-21,Sydney,20.3,22.1,0,14.6,0.3,13,24,65,56,1015.6,1017.3,20.8,20.7,No,No
2015-11-22,Sydney,19,22.4,0,6.2,2.7,17,17,59,58,1019.7,1016.7,19.8,20.8,No,No
2015-11-23,Sydney,17.1,26.5,0,3.8,11.5,11,30,60,52,1011.9,1010.8,22.4,25.4,No,No
2015-11-24,Sydney,18.7,25.2,0,8,11.4,13,28,57,55,1017.4,1014.1,23.6,23,No,No
2015-11-25,Sydney,17.3,32.7,0,9,7.184691712764927,9,24,62,44,1013.1,1007.4,22.4,28.7,No,No
2015-11-26,Sydney,22.4,37.8,0,12.6,9.6,28,35,31,14,999.8,1000,32.4,36,No,No
2015-11-27,Sydney,16.5,22.6,0.6,14.6,7.1,4,22,54,60,1016.1,1013.8,21.1,21.6,No,No
2015-11-28,Sydney,19.1,23.8,0,7.4,0.3,20,17,69,55,1016.7,1016,21.5,22.5,No,No
2015-11-29,Sydney,19.9,26,0,6.4,7.1,17,22,80,65,1013.7,1009.7,21.1,25.1,No,No
2015-11-30,Sydney,18.2,26.3,0.2,7.4,11.1,7,22,65,65,1012.4,1008.7,21.1,23.8,No,No
2015-12-01,Sydney,19,33.3,0,8,10.4,9,31,58,34,1010.3,1006.7,26.3,32,No,No
2015-12-02,Sydney,19.2,22.8,0,14.2,5.3,22,35,66,59,1015.1,1017,21,19.4,No,No
2015-12-03,Sydney,17.1,21.7,0,9.2,8.1,11,20,52,49,1027.1,1026,19.4,20.3,No,No
2015-12-04,Sydney,14.6,23.6,0,6.4,9.3,6,19,53,44,1026.3,1024.1,20.3,22.8,No,No
